station_id,longitude,latitude,slow_count,fast_count,charge_count,tazid,station_type,dominant_type,mixed_flag,total_rows,all_state_null_rows,primary_valid_rows,primary_valid_pct,full_occ_pct,mean_utilisation,median_utilisation,utilisation_sd,utilisation_iqr,peak_utilisation_p95,max_utilisation,daytime_mean_utilisation,overnight_mean_utilisation,weekday_mean_utilisation,weekend_mean_utilisation,mean_duration,median_duration,mean_volume,total_volume,mean_s_price,mean_e_price,median_s_price,median_e_price,price_sd,idle_prop,occupied_prop,excluded_primary_rows,excluded_primary_pct,n_months_valid,seasonal_slope,null_pct,overnight_minus_daytime,weekend_minus_weekday,low_coverage_flag,modelling_eligible,issue_log
1011,113.795042,22.716825,0,65,65,595,fast_only,fast,FALSE,52128,1240,33584,0.6442602823818293,0.003890897657603972,0.2769015465239474,0.26153846153846155,0.13884794552498705,0.15384615384615385,0.5384615384615384,1,0.25229574051324843,0.31113044386060806,0.26900232944231645,0.2964193722771628,1.088913867714784,0.9166666666666666,160.21427614340163,5380636.25,0.3375544902334202,0.8951551333964762,0.4084,0.7716,0.1809728089311547,2.977608384945212e-5,0.005508575512148642,18544,0.35573971761817064,6,-0.011708143015321113,0.023787599754450585,0.05883470334735963,0.02741704283484636,TRUE,FALSE,low_coverage
1012,113.795042,22.716825,0,65,65,595,fast_only,fast,FALSE,52128,51979,84,0.0016114180478821363,0,0.25109890109890115,0.27692307692307694,0.12273262115639465,0.12307692307692308,0.36923076923076925,0.4461538461538462,0.3066189624329161,0,0.2553846153846155,0.24615384615384628,0.9236111111111113,0.8333333333333333,137.11309523809524,11517.5,0.45964047619047577,0.8048833333333343,0.5841000000000001,0.6959,0.16375252547180325,0.15476190476190477,0,52044,0.9983885819521179,1,NA,0.9971416513198281,-0.3066189624329161,-0.009230769230769209,TRUE,FALSE,very_low_coverage
1013,113.796557,22.728199,28,0,28,594,slow_only,slow,FALSE,52128,2929,49199,0.943811387354205,0.0016870261590701736,0.05174393788490257,0.03571428571428571,0.061347815015013796,0.07142857142857142,0.14285714285714285,1,0.05711109370649977,0.0470960731087872,0.05091462422288983,0.05381101116531598,0.06548574835534109,0.0833333333333333,0.458400238487141,22552.83333332885,0.7599999999996337,1.3000000000011562,0.76,1.3,0,0.277383686660298,0.0016870261590682739,2929,0.056188612645794965,6,-0.006280672767093325,0.056188612645794965,-0.010015020597712573,0.002896386942426152,FALSE,TRUE,pass
1014,113.802875,22.689785,12,0,12,598,slow_only,slow,FALSE,52128,990,51138,0.9810082872928176,0.0025421408737145053,0.2610029071661942,0.25,0.13732607386554044,0.16666666666666666,0.5,1,0.1963550508302501,0.31741120540625567,0.2547019794922386,0.2766753046008172,0.2583564733335606,0.25,1.808495313335236,92482.8333333373,0.7599999999997249,1.279999999999199,0.76,1.28,0,0.039950721576909536,0.0025421408737142633,990,0.01899171270718232,6,0.0013149993940553657,0.01899171270718232,0.12105615457600558,0.02197332510857858,FALSE,TRUE,pass
1015,113.804285,22.743436,12,0,12,587,slow_only,slow,FALSE,52128,990,51138,0.9810082872928176,0.002522585943918548,0.1966264486944142,0.16666666666666666,0.12910495301559605,0.16666666666666669,0.4166666666666667,1,0.17170578938127465,0.22159358793021294,0.19159995247756106,0.20912893253319928,0.19307071062618297,0.1666666666666666,1.3514949743828715,69112.74999999128,0.7599999999995798,1.1999999999991249,0.76,1.2,0,0.08310845164065861,0.0025225859439164614,990,0.01899171270718232,6,-0.009641285643066603,0.01899171270718232,0.049887798548938295,0.017528980055638216,FALSE,TRUE,pass
1016,113.806076,22.673562,22,0,22,553,slow_only,slow,FALSE,52128,10679,37358,0.716658993247391,0.09869960674557977,0.2146808034302437,0.22727272727272727,0.1289347514800876,0.13636363636363635,0.40909090909090906,0.9545454545454546,0.22152227704649585,0.2119192408819051,0.20971207415418996,0.22665455209266128,0.1989243713974641,0.1666666666666666,1.3924705997822946,52019.91666666696,0,1.6999999999991116,0,1.7,0,0.015097167942609348,0,14770,0.283341006752609,6,-0.016167406613600086,0.2048611111111111,-0.00960303616459074,0.016942477938471312,FALSE,TRUE,high_full_occupancy
1017,113.806362,22.747566,6,0,6,587,slow_only,slow,FALSE,52128,990,51138,0.9810082872928176,0.004321639485312239,0.37875291694372615,0.3333333333333333,0.2360157056716886,0.33333333333333337,0.8333333333333334,1,0.28109816776913954,0.48496188904603454,0.3648900586719439,0.4132342244044495,0.18823575423366068,0.1666666666666666,1.3176502796354708,67381.9999999987,0.7599999999997249,1.199999999998918,0.76,1.2,0,0.10313269975360788,0.0043216394853142475,990,0.01899171270718232,6,-0.0029840903744385834,0.01899171270718232,0.203863721276895,0.048344165732505606,FALSE,TRUE,pass
1018,113.813599,22.77499,6,0,6,576,slow_only,slow,FALSE,52128,13601,38527,0.7390845610804174,0.003945285124720706,0.18537216324493005,0.16666666666666666,0.11036246275689951,0,0.16666666666666666,1,0.18649154259880335,0.18647418389908038,0.17797236250893167,0.2038804071246966,0.01086467498983407,0,0.07605272492883672,2930.083333333292,0.7599999999994013,1.0999999999992067,0.76,1.1,0,6.748514029122434e-4,0.003945285124717731,13601,0.2609154389195826,6,-0.012521150504510817,0.2609154389195826,-1.7358699722969106e-5,0.02590804461576493,FALSE,TRUE,pass
1019,113.81375800000001,22.668147,13,0,13,552,slow_only,slow,FALSE,52128,1551,50577,0.9702463167587477,0.011447891334002034,0.4408175805055724,0.46153846153846156,0.2292565351957152,0.38461538461538464,0.8461538461538461,1,0.316097280368157,0.5941321967069632,0.4026737535533609,0.5364138114918094,0.45697649129048756,0.4166666666666666,3.1988354390337173,161787.50000000832,0.7668188405794262,0.8754999999996238,0.8045,0.8755,0,0.016153587599106314,0.011447891334005575,1551,0.029753683241252302,6,-0.00391030326507918,0.029753683241252302,0.27803491633880617,0.13374005793844856,FALSE,TRUE,pass
1020,113.81375800000001,22.668147,13,0,13,552,slow_only,slow,FALSE,52128,51966,162,0.003107734806629834,0,0.38936372269705605,0.38461538461538464,0.15940537777148972,0.23076923076923073,0.6153846153846154,0.6153846153846154,0.42397137745974944,0.3089330024813895,0.3502188868042528,0.5128205128205124,0.42181069958847744,0.4166666666666666,2.9526748971193366,478.3333333333325,0.8045000000000014,0.8755000000000003,0.8045,0.8755,0,0.08024691358024691,0,51966,0.9968922651933702,1,NA,0.9968922651933702,-0.11503837497835995,0.16260162601625966,TRUE,FALSE,very_low_coverage
1021,113.813893,22.732382,12,0,12,588,slow_only,slow,FALSE,52128,2929,0,0,0.043618772739300406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.056188612645794965,NA,NA,TRUE,FALSE,missing_demand_features
1022,113.814009,22.732434,12,0,12,588,slow_only,slow,FALSE,52128,2928,0,0,0.08904471544709337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.056169429097605895,NA,NA,TRUE,FALSE,missing_demand_features
1023,113.814083,22.773128,0,32,32,576,fast_only,fast,FALSE,52128,13803,20947,0.4018377839165132,0.008114807566867183,0.23274812622332552,0.1875,0.20220589664160385,0.125,0.875,1,0.2356414680050188,0.2304891922639363,0.2374196195324536,0.22115943835161184,0.462055027768489,0.4166666666666666,55.44660333221941,1161440,0.41501456055758784,0.7977934787798382,0.3600000000000001,0.77,0.09091081776892818,0.007160929966104931,0.00806798109514489,31181,0.5981622160834869,6,-0.002040701747203094,0.2647905156537753,-0.005152275741082513,-0.01626018118084177,TRUE,FALSE,very_low_coverage
1024,113.814433,22.773105,0,38,38,576,fast_only,fast,FALSE,52128,26494,14070,0.2699125230202578,0.006982913318247928,0.2587120787042196,0.23684210526315788,0.1337230846552814,0.13157894736842105,0.4736842105263157,1,0.2352809587724062,0.2716847985886513,0.26209373034178923,0.25028731879326055,0.7011194029850726,0.6666666666666666,76.82480454868515,1080925,0.3737508173419289,0.8097573560768868,0.307,0.78,0.10410594135948661,0.0013503909026297085,0.011087420042643924,38058,0.7300874769797422,6,0.03402465137664892,0.5082489257213014,0.03640383981624509,-0.011806411548528684,TRUE,FALSE,very_low_coverage
1025,113.814433,22.773105,0,24,24,576,fast_only,fast,FALSE,52128,24697,15059,0.2888850521792511,0.015055958587017672,0.2516047989020976,0.20833333333333334,0.20777575727028302,0.2916666666666667,0.625,1,0.2541089842192206,0.23252078609221447,0.2493169398907099,0.2574006726106674,0.44324545675897375,0.3333333333333333,106.37890962215286,1601960,0.3750087655223484,0.8073433162894595,0.307,0.78,0.10056009010038618,0.08280762334816388,0.014874825685636497,37069,0.7111149478207489,6,0.07280784154622864,0.47377608962553713,-0.02158819812700616,0.008083732719957493,TRUE,FALSE,very_low_coverage
1026,113.814433,22.773105,0,62,62,576,fast_only,fast,FALSE,52128,41096,5853,0.11228130755064457,2.7193618564200255e-4,0.20089780261570186,0.1935483870967742,0.09203606841754994,0.11290322580645162,0.3709677419354839,1,0.2121935483870986,0.1748411080465282,0.19612981808180613,0.21209492876651811,0.7752861780283643,0.6666666666666666,119.44302067315907,699100,0.43362036562447004,0.7900392960874455,0.3399999999999998,0.79,0.0014374020754710493,0.002221083205193918,1.7085255424568598e-4,46275,0.8877186924493554,4,0.008030697757622995,0.7883670963781461,-0.03735244034057042,0.015965110684711986,TRUE,FALSE,very_low_coverage
1027,113.81453,22.73241,17,0,17,588,slow_only,slow,FALSE,52128,2928,0,0,0.001483739837397369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.056169429097605895,NA,NA,TRUE,FALSE,missing_demand_features
1028,113.814955,22.734709,12,0,12,587,slow_only,slow,FALSE,52128,2930,0,0,0.03024513191593459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.05620779619398404,NA,NA,TRUE,FALSE,missing_demand_features
1029,113.81544,22.70772,0,78,78,592,fast_only,fast,FALSE,52128,1236,33570,0.6439917127071824,0.003851292934057595,0.22842319531327415,0.21794871794871795,0.10057545072086277,0.10256410256410256,0.3717948717948718,1,0.20679003565468204,0.2747921390778542,0.22823249150932692,0.2288941893593052,1.1793764273656964,1.0833333333333333,179.61582762387025,6029703.333333324,0.33742753946972204,0.8954419868926268,0.4084,0.7716,0.1810844888463184,0,0.005302353291629431,18558,0.3560082872928177,6,9.273146424200822e-5,0.02371086556169429,0.06800210342317217,6.616978499782711e-4,TRUE,FALSE,low_coverage
1030,113.81544,22.70772,0,78,78,592,fast_only,fast,FALSE,52128,51953,59,0.00113182934315531,0,0.28270317253368116,0.2692307692307692,0.07404824435824733,0.14102564102564102,0.3589743589743589,0.358974358974359,0.3065934065934066,NA,0.3438228438228439,0.20512820512820518,1.5367231638418095,1.4166666666666663,235.59322033898295,13899.999999999995,0.4069033898305081,0.8510627118644081,0.5841000000000001,0.6959,0.17630704496095406,0,0,52069,0.9988681706568447,1,NA,0.9966428790669122,NA,-0.13869463869463872,TRUE,FALSE,very_low_coverage
1031,113.816086,22.735424,12,0,12,587,slow_only,slow,FALSE,52128,990,51138,0.9810082872928176,0.00246392115452578,0.04533810473620879,0,0.08424438839867131,0.08333333333333333,0.16666666666666666,1,0.030703038108062044,0.061684739902563325,0.047001517062386276,0.041200672849610376,0.029954893295264535,0,0.20968425306687064,10722.83333333363,0.7599999999997249,1.279999999999199,0.76,1.28,0,0.655363917243537,0.0024639211545230554,990,0.01899171270718232,6,0.01311345429076605,0.01899171270718232,0.03098170179450128,-0.0058008442127759005,FALSE,TRUE,pass
1032,113.816457,22.737977,10,0,10,587,slow_only,slow,FALSE,52128,991,51137,0.9809891037446286,0.00248352464947397,0.17750747990691035,0.2,0.14345528117740072,0.19999999999999998,0.4,1,0.12929227887373948,0.22636293982437594,0.17488553176321242,0.1840289143480584,0.0984658857578761,0.0833333333333333,0.6892612003049569,35246.74999999458,0.7599999999997249,1.279999999999199,0.76,1.28,0,0.21544087451356161,0.002483524649471029,991,0.019010896255371394,6,0.03212838606573982,0.019010896255371394,0.09707066095063646,0.009143382584845983,FALSE,TRUE,pass
1033,113.816864,22.732245,38,0,38,588,slow_only,slow,FALSE,52128,22073,30055,0.5765615408225906,0.0052237564465132755,0.12890402682799754,0.13157894736842105,0.08148476821331956,0.07894736842105263,0.21052631578947367,1,0.11479695044739172,0.14246325462076728,0.12411561691111597,0.14064814534901,0.37737758553762996,0.3333333333333333,3.2350440858426306,97229.25000000026,0.310000000000145,1.2299999999996638,0.31,1.23,0,9.981700216270171e-5,0.005223756446514723,22073,0.42343845917740947,6,-0.002546682611665714,0.42343845917740947,0.027666304173375567,0.016532528437894017,TRUE,FALSE,low_coverage
1034,113.816864,22.732245,33,0,33,588,unknown,unknown,FALSE,52128,52128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,1,NA,NA,TRUE,FALSE,missing_demand_features
1035,113.816868,22.659092,36,0,36,552,slow_only,slow,FALSE,52128,2929,0,0,0.0019309335555595852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.056188612645794965,NA,NA,TRUE,FALSE,missing_demand_features
1036,113.816951,22.732771,55,0,55,588,unknown,unknown,FALSE,52128,52128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,1,NA,NA,TRUE,FALSE,missing_demand_features
1037,113.816951,22.732771,55,0,55,588,slow_only,slow,FALSE,52128,6,1824,0.034990791896869246,0.0068109435554990355,0.29707934609250375,0.2727272727272727,0.16437161108878637,0.18181818181818182,0.509090909090909,1,0.2969462969462968,NA,0.25964937084688117,0.3865495099695842,1.0782620614035041,0.9166666666666666,7.547834429824599,13767.25000000007,0.5787000000000193,0.9212999999999781,0.5787,0.9213,0,0,0.02850877192982456,50304,0.9650092081031307,4,0.10108056952793794,1.1510128913443831e-4,NA,0.12690013912270304,TRUE,FALSE,very_low_coverage
1038,113.816985,22.733921,76,4,80,587,mixed,slow_dominant_mixed,TRUE,52128,132,51996,0.9974677716390423,0.0029425340410811807,0.22020948726825026,0.2125,0.10824100424381751,0.1375,0.4125,1,0.15881992149166027,0.28347467405099247,0.20549263911398713,0.25658887553418236,1.2853007923686315,1.3333333333333333,9.878977870092593,513667.3333333344,0.3099999999999056,1.2300000000008782,0.31,1.23,0,1.9232248634510348e-5,0.002942534041080083,132,0.0025322283609576428,6,-0.010917376316710229,0.0025322283609576428,0.1246547525593322,0.05109623642019523,FALSE,TRUE,pass
1039,113.816985,22.733921,75,4,79,587,unknown,unknown,FALSE,52128,52128,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,1,NA,NA,TRUE,FALSE,missing_demand_features
1040,113.817222,22.703489,0,10,10,592,fast_only,fast,FALSE,52128,10680,38599,0.7404657765500307,0.06873673036089648,0.6024689758801985,0.6,0.14307283248604644,0.19999999999999996,0.9,0.9,0.6700195541650155,0.5806486738741864,0.614024168304619,0.573932584269669,0.16813475305921075,0.1666666666666666,10.088085183553979,389390,0.18999999999984984,1.3000000000006744,0.1899999999999999,1.3,0,3.3679629005932795e-4,0,13529,0.2595342234499693,6,-0.019707717533233908,0.2048802946593002,-0.08937088029082907,-0.040091584034950056,FALSE,TRUE,high_full_occupancy
1041,113.819553,22.747975,12,0,12,585,slow_only,slow,FALSE,52128,990,51138,0.9810082872928176,0.002581250733310998,0.1440986481025114,0.16666666666666666,0.10611883486390626,0.08333333333333333,0.3333333333333333,1,0.14252473218990022,0.16551253339620028,0.15482489810092367,0.11741907619566817,0.14151576779171662,0.1666666666666666,0.9906103745421743,50657.83333333771,0.7599999999997249,0.8000000000001678,0.76,0.8,0,0.16097618209550627,0.0025812507333098675,990,0.01899171270718232,6,-0.005158108066493763,0.01899171270718232,0.022987801206300063,-0.0374058219052555,FALSE,TRUE,pass
1042,113.819783,22.771169,19,0,19,576,slow_only,slow,FALSE,52128,2928,49200,0.9438305709023941,0.0015243902439013883,0.42428861788620675,0.42105263157894735,0.14800753122589372,0.21052631578947367,0.631578947368421,1,0.34110174925616904,0.4765813911612024,0.41501498170574014,0.4474039147702337,0.6183367208671879,0.5833333333333333,4.32835704607063,212955.166666675,0.7599999999996339,0.9000000000008217,0.7599999999999999,0.9,0,8.333333333333334e-4,0.001524390243902439,2928,0.056169429097605895,6,-0.00261334283460243,0.056169429097605895,0.13547964190503337,0.032388933064493586,FALSE,TRUE,pass
1043,113.822971,22.768229,15,0,15,576,slow_only,slow,FALSE,52128,2929,49199,0.943811387354205,0.004410658753225588,0.45907437143031704,0.4666666666666667,0.2076122049060515,0.26666666666666666,0.8,1,0.3059413580247026,0.5858658683122963,0.4476575627260382,0.4875337214255505,0.5589358184787027,0.5833333333333333,3.91255072935077,192493.58333332854,0.7599999999995636,0.9000000000004691,0.7599999999999999,0.9,0,0.0036382853310026626,0.0044106587532266915,2929,0.056188612645794965,6,-0.019700101980544643,0.056188612645794965,0.27992451028759363,0.03987615869951233,FALSE,TRUE,pass
1044,113.823965,22.731323,6,0,6,584,slow_only,slow,FALSE,52128,990,0,0,0.039950721576890134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,1,NA,NA,0.01899171270718232,NA,NA,TRUE,FALSE,missing_demand_features
1045,113.824374,22.647778,0,36,36,1029,fast_only,fast,FALSE,52128,14482,20266,0.38877378759975445,0.018753652446458994,0.8367339386164164,0.8333333333333334,0.09093673982954445,0.13888888888888884,0.9722222222222222,1,0.8299330619215338,0.825665476280941,0.8450313638669932,0.816098875888966,0.6637389387808836,0.6666666666666666,79.64867265370572,1614160,0.3423166880488103,0.8144675811701194,0.24,0.8,0.07468598799245763,0,0.026497582157307808,31862,0.6112262124002455,6,-0.008268567715490201,0.2778161448741559,-0.004267585640592819,-0.028932487978027166,TRUE,FALSE,very_low_coverage
1046,113.824877,22.763476,0,30,30,580,fast_only,fast,FALSE,52128,21704,16542,0.3173342541436464,0.006935314225606165,0.4009873856446294,0.36666666666666664,0.1657359672687783,0.2,0.7,1,0.433904822945042,0.3246192404087078,0.41703973771976516,0.3611134512777234,0.5364224398500759,0.5,94.27753596904849,1559539,0.376794825293175,0.8053899165761926,0.3,0.78,0.09752893817425062,0.004533913674283642,0.01021641881271914,35586,0.6826657458563536,6,-0.007118152184732096,0.4163597298956415,-0.10928558253633419,-0.055926286442041784,TRUE,FALSE,very_low_coverage
1047,113.82565,22.727942,20,0,20,589,slow_only,slow,FALSE,52128,7860,44268,0.8492173112338858,0.002936658534380929,0.22168609379235588,0.2,0.11747212724321533,0.15,0.4,1,0.16556594188172882,0.28016276703967513,0.21131295533734015,0.24747598046936892,0.2614661455980243,0.25,1.8302630191861209,81022.0833333312,0.771548296737736,1,0.8,1,0,0.01210806903406524,0.0029366585343814943,7860,0.15078268876611417,6,0.00900900068744142,0.15078268876611417,0.11459682515794631,0.036163025132028764,FALSE,TRUE,pass
1048,113.82565,22.727942,20,0,20,589,slow_only,slow,FALSE,52128,51979,149,0.0028583486801718847,0,0.24228187919463073,0.25,0.10360476356945468,0,0.43999999999999917,0.5,0.23000000000000015,0.22983870967741934,0.24065040650406505,0.25,0.3266219239373606,0.3333333333333333,2.286353467561519,340.6666666666663,0.799999999999998,1,0.8,1,0,0.087248322147651,0,51979,0.9971416513198281,1,NA,0.9971416513198281,-1.6129032258080378e-4,0.00934959349593495,TRUE,FALSE,very_low_coverage
1049,113.825795,22.733191,8,0,8,584,slow_only,slow,FALSE,52128,990,43852,0.8412369551872314,0.14247721850666434,0.6400192693605765,0.75,0.23030805887356098,0.375,0.875,0.875,0.49625653019074234,0.7878091190108192,0.6079867228794362,0.7243847364932051,0.4178524734713931,0.5,2.924967314299194,128265.66666664825,0.7599999999993408,1.0999999999991263,0.76,1.1,0,0.008870747058286966,0,8276,0.15876304481276857,6,-0.013158006119737314,0.01899171270718232,0.29155258882007684,0.11639801361376889,FALSE,TRUE,high_full_occupancy
1050,113.826349,22.716272,5,5,10,589,mixed,fast_dominant_mixed,TRUE,52128,13998,20752,0.39809699201964394,0.04301075268814342,0.5349219352351716,0.5,0.20904353317717322,0.29999999999999993,0.9,1,0.5180401751223305,0.5537374658158589,0.5419870059556097,0.5174531459169961,0.41258673862760514,0.4166666666666666,10.810311455923527,224335.58333332502,0.38409550886661936,0.8034965304551666,0.33,0.78,0.09405823492156734,0.0029876638396299153,0.022407478797224364,31376,0.601903007980356,6,0.0019061989356695774,0.2685313075506446,0.03569729069352845,-0.024533860038613575,TRUE,FALSE,very_low_coverage
1051,113.827284,22.672488,15,0,15,1028,slow_only,slow,FALSE,52128,10807,41321,0.7926833947206875,0.003896323903099435,0.05731710268385669,0.06666666666666667,0.08496548733425273,0.06666666666666667,0.2,1,0.05753497732839237,0.060788582486705434,0.05617814627295434,0.06013566543335164,0.0523563482652043,0,0.49831602978308126,20590.9166666667,0.7999999999995105,1.0999999999991648,0.7999999999999998,1.1,0,0.4425110718520849,0.0038963239031001187,10807,0.20731660527931245,6,-0.0014430985208133877,0.20731660527931245,0.0032536051583130637,0.003957519160397299,FALSE,TRUE,pass
