station_id,longitude,latitude,slow_count,fast_count,charge_count,tazid,valid_rows,mean_utilisation,median_utilisation,peak_utilisation_p95,max_utilisation,utilisation_sd,daytime_mean_utilisation,overnight_mean_utilisation,weekend_mean_utilisation,weekday_mean_utilisation,mean_duration,median_duration,mean_volume,total_volume,mean_s_price,mean_e_price,median_s_price,median_e_price,price_sd,fast_activity,slow_activity,overnight_minus_daytime,weekend_minus_weekday,charger_type,dominant_type,n_rows,failed_time_rows,all_state_null_rows,all_state_null_pct,missing_utilisation_rows,invalid_utilisation_rows,negative_state_rows,invalid_price_rows,invalid_duration_rows,invalid_volume_rows,full_occupancy_rows,duplicate_time_rows,utilisation_sd_raw,full_occupancy_pct,zero_variance_flag,data_quality_flag,duplicate_coordinate_n,duplicate_coordinate_flag,ready_for_kde,ready_for_gwr,issue_log
1011,113.795042,22.716825,0,65,65,595,50888,0.3731872709902662,0.3230769230769231,0.7230769230769231,1,0.20167819193159583,0.25229574051324843,0.4839816811779385,0.38870493935958816,0.3669054940200946,1.6341131504480653,1.3333333333333333,240.27472095582456,12227100,0.526276739113365,0.6873875825341742,0.4983999999999999,0.7516,0.3250701655909106,65,0,0.23168594066469006,0.021799445339493573,fast,fast,52128,0,1240,0.023787599754450585,1240,0,0,17304,0,0,198,0,0.20167819193159583,0.003798342541436464,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1012,113.795042,22.716825,0,65,65,595,149,0.3220443985544654,0.3384615384615385,0.5784615384615384,0.5846153846153846,0.14480352725322077,0.3066189624329161,0.33350717079530656,0.24615384615384628,0.34895104895104856,1.2751677852348993,1.25,188.70805369127515,28117.5,0.6673610738255061,0.5602899328859056,0.5841000000000001,0.6959,0.30475232583307904,65,0,0.026888208362390476,-0.10279720279720228,fast,fast,52128,0,51979,0.9971416513198281,51979,0,0,65,0,0,0,0,0.14480352725322074,0,FALSE,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1013,113.796557,22.728199,28,0,28,594,49199,0.05174393788490257,0.03571428571428571,0.14285714285714285,1,0.061347815015013796,0.05711109370649977,0.0470960731087872,0.05381101116531598,0.05091462422288983,0.06548574835534109,0.0833333333333333,0.458400238487141,22552.83333332885,0.7599999999996337,1.3000000000011562,0.76,1.3,0,0,28,-0.010015020597712573,0.002896386942426152,slow,slow,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,83,0,0.061347815015013796,0.0015922344996930633,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1014,113.802875,22.689785,12,0,12,598,51138,0.2610029071661942,0.25,0.5,1,0.13732607386554044,0.1963550508302501,0.31741120540625567,0.2766753046008172,0.2547019794922386,0.2583564733335606,0.25,1.808495313335236,92482.8333333373,0.7599999999997249,1.279999999999199,0.76,1.28,0,0,12,0.12105615457600558,0.02197332510857858,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,130,0,0.13732607386554044,0.0024938612645794968,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1015,113.804285,22.743436,12,0,12,587,51138,0.19662644869444285,0.16666666666666666,0.4166666666666667,1,0.12910495301559607,0.1717057893812657,0.22159358793020348,0.20912893253319045,0.1915999524775837,0.19307071062620676,0.1666666666666666,1.351494974382735,69112.7499999843,0.7599999999997249,1.199999999998918,0.76,1.2,0,0,12,0.04988779854893777,0.01752898005560674,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,129,0,0.12910495301559607,0.0024746777163904238,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1016,113.806076,22.673562,22,0,22,553,41449,0.2921914993014736,0.22727272727272727,1,1,0.26428655770175646,0.29866973566188904,0.29430198680722613,0.28758322313352846,0.2940458174928439,0.1792906141684119,0.1666666666666666,1.2550342991789696,52019.91666666911,0,1.6999999999986821,0,1.7,0,0,22,-0.004367748854662901,-0.0064625943593154545,slow,slow,52128,0,10679,0.2048611111111111,10679,0,0,0,0,0,4091,0,0.2642865577017565,0.07847989564149785,FALSE,high_full_occupancy,1,FALSE,TRUE,TRUE,high_full_occupancy
1017,113.806362,22.747566,6,0,6,587,51138,0.37875291694372615,0.3333333333333333,0.8333333333333334,1,0.2360157056716886,0.28109816776913954,0.48496188904603454,0.4132342244044495,0.3648900586719439,0.18823575423366068,0.1666666666666666,1.3176502796354708,67381.9999999987,0.7599999999997249,1.199999999998918,0.76,1.2,0,0,6,0.203863721276895,0.048344165732505606,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,221,0,0.2360157056716886,0.004239564149785144,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1018,113.813599,22.77499,6,0,6,576,38527,0.18537216324493005,0.16666666666666666,0.16666666666666666,1,0.11036246275689951,0.18649154259880335,0.18647418389908038,0.2038804071246966,0.17797236250893167,0.01086467498983407,0,0.07605272492883672,2930.083333333292,0.7599999999994013,1.0999999999992067,0.76,1.1,0,0,6,-1.7358699722969106e-5,0.02590804461576493,slow,slow,52128,0,13601,0.2609154389195826,13601,0,0,0,0,0,152,0,0.11036246275689951,0.0029158993247391037,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1019,113.81375800000001,22.668147,13,0,13,552,50577,0.44081758050560305,0.46153846153846156,0.8461538461538461,1,0.22925653519571546,0.31609728036813295,0.5941321967069715,0.5364138114918048,0.40267375355333423,0.4569764912905237,0.4166666666666666,3.1988354390333544,161787.49999998996,0.7668188405787744,0.8754999999998992,0.8045,0.8755,0,0,13,0.27803491633883853,0.13374005793847055,slow,slow,52128,0,1551,0.029753683241252302,1551,0,0,0,0,0,579,0,0.22925653519571546,0.011107274401473296,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1020,113.81375800000001,22.668147,13,0,13,552,162,0.38936372269705594,0.38461538461538464,0.6153846153846154,0.6153846153846154,0.15940537777148975,0.42397137745974944,0.30893300248138955,0.5128205128205124,0.35021888680425295,0.4218106995884778,0.4166666666666666,2.9526748971193406,478.33333333333314,0.8045000000000014,0.8755000000000003,0.8045,0.8755,0,0,13,-0.11503837497835989,0.1626016260162595,slow,slow,52128,0,51966,0.9968922651933702,51966,0,0,0,0,0,0,0,0.15940537777148972,0,FALSE,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1021,113.813893,22.732382,12,0,12,588,49199,0.5598064323800396,0.5833333333333334,0.9166666666666666,1,0.26425662073473466,0.35972526803118915,0.7775910877579006,0.6762677172807096,0.5130819472924778,0.558337906596998,0.5833333333333333,3.46735875390412,170590.5833333288,0.7602000000000125,0.6997999999995015,0.7602,0.6998,0,0,12,0.4178658197267115,0.16318576998823175,slow,slow,52128,0,2929,0.056188612645794965,2929,0,0,49199,0,0,2146,0,0.26425662073473466,0.041167894413750766,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1022,113.814009,22.732434,12,0,12,588,49200,0.6502354336043349,0.6666666666666666,1,1,0.25063133157001144,0.4400990903183887,0.8353240061909384,0.7152102411206545,0.6241681618393998,0.6393733062330617,0.6666666666666666,4.475613143631373,220200.1666666635,0.7602000000000125,0.6997999999995016,0.7602,0.6998,0,0,12,0.3952249158725497,0.09104207928125463,slow,slow,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,4381,0,0.25063133157001144,0.08404312461632904,FALSE,high_full_occupancy,1,FALSE,TRUE,TRUE,high_full_occupancy
1023,113.814083,22.773128,0,32,32,576,38325,0.2945727332028702,0.25,0.90625,1,0.20768789072731114,0.2356414680050188,0.3143292419707609,0.28656703720508164,0.29780374473539645,0.6305153294194191,0.5833333333333333,75.66183953033268,2899740,0.5977317677756366,0.5703081539467005,0.53,0.74,0.2588400972161826,32,0,0.07868777396574209,-0.011236707530314805,fast,fast,52128,0,13803,0.2647905156537753,13803,0,0,17378,0,0,311,0,0.20768789072731114,0.005966083486801719,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1024,113.814433,22.773105,0,38,38,576,25634,0.3869809011879827,0.3684210526315789,0.6842105263157895,1,0.18951400586444275,0.2352809587724062,0.47945660287498854,0.3805964240469858,0.3895288379227786,1.1277957660398927,1.0833333333333333,124.21120386986034,3184030,0.5560752906296018,0.5794759304049107,0.47,0.773,0.2654673962354948,38,0,0.24417564410258233,-0.0089324138757928,fast,fast,52128,0,26494,0.5082489257213014,26494,0,0,11564,0,0,179,0,0.1895140058644427,0.003433855125844076,FALSE,high_missing,3,TRUE,TRUE,FALSE,duplicate_coordinate
1025,113.814433,22.773105,0,24,24,576,27431,0.42233847350321313,0.4166666666666667,0.875,1,0.2783243831891562,0.2541089842192206,0.5391357824453212,0.43201215569636797,0.41854079940433847,0.8006665208462582,0.75,192.15996500309868,5271140,0.5583958659909738,0.5781594910867166,0.4669999999999999,0.773,0.26360368312708693,24,0,0.2850267982261006,0.013471356292029502,fast,fast,52128,0,24697,0.47377608962553713,24697,0,0,12372,0,0,413,0,0.2783243831891563,0.00792280540208717,FALSE,high_missing,3,TRUE,TRUE,FALSE,duplicate_coordinate
1026,113.814433,22.773105,0,62,62,576,11032,0.3380269129102127,0.2903225806451613,0.6846774193548211,1,0.19138246692614724,0.21219354838709867,0.417882905030713,0.3459687242151617,0.33466076573349857,1.492839013778102,1.1666666666666663,249.29251269035532,2750195,0.624392675852165,0.5554396301667536,0.55,0.79,0.2494204083380524,62,0,0.20568935664361435,0.01130795848166316,fast,fast,52128,0,41096,0.7883670963781461,41096,0,0,5179,0,0,3,0,0.1913824669261473,5.7550644567219155e-5,FALSE,high_missing,3,TRUE,TRUE,FALSE,duplicate_coordinate
1027,113.81453,22.73241,17,0,17,588,49200,0.20414634146334992,0.17647058823529413,0.4117647058823529,1,0.12476597696216916,0.13986354775826632,0.2735107239376526,0.2131752679775628,0.2005240224417394,0.2871087398373995,0.25,2.009761178861731,98880.24999999716,0.7602000000000125,0.6997999999995016,0.7602,0.6998,0,0,17,0.13364717617938626,0.012651245535823419,slow,slow,52128,0,2928,0.056169429097605895,2928,0,0,49200,0,0,73,0,0.12476597696216916,0.0014003990178023326,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1028,113.814955,22.734709,12,0,12,587,49198,0.503013333875325,0.5,0.9166666666666665,1,0.2700277707630779,0.3113882797270905,0.6749358426005233,0.5886400208244507,0.46866218576744645,0.501338130276265,0.5,3.031186057698994,149128.2916666751,0.7602000000000126,0.6997999999995015,0.7602,0.6998,0,0,12,0.3635475628734328,0.11997783505700421,slow,slow,52128,0,2930,0.05620779619398404,2930,0,0,49198,0,0,1488,0,0.2700277707630779,0.0285451197053407,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1029,113.81544,22.70772,0,78,78,592,50892,0.27797704339204055,0.23076923076923078,0.6282051282051282,1,0.1560885707352164,0.20679003565468285,0.34004905136783886,0.28034450212364526,0.27701821672336124,1.5306842594775656,1.25,240.72630930857187,12251043.33333184,0.5263623477167508,0.6873891259922797,0.4983999999999999,0.7516,0.32526082113435506,78,0,0.13325901571315601,0.0033262854002840125,fast,fast,52128,0,1236,0.02371086556169429,1236,0,0,17322,0,0,196,0,0.1560885707352164,0.003759975445058318,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1030,113.81544,22.70772,0,78,78,592,175,0.37963369963369953,0.4230769230769231,0.6410256410256411,0.6410256410256411,0.1728149580689812,0.3065934065934066,0.3237722729248152,0.20512820512820518,0.4100843228360004,2.2247619047619103,2.083333333333333,351.3380952380952,61484.166666666664,0.7574862857142873,0.4487994285714282,0.9358,0.2442,0.30518393483296496,78,0,0.017178866331408582,-0.2049561177077952,fast,fast,52128,0,51953,0.9966428790669122,51953,0,0,116,0,0,0,0,0.17281495806898123,0,FALSE,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1031,113.816086,22.735424,12,0,12,587,51138,0.04533810473620879,0,0.16666666666666666,1,0.08424438839867131,0.030703038108062044,0.061684739902563325,0.041200672849610376,0.047001517062386276,0.029954893295264535,0,0.20968425306687064,10722.83333333363,0.7599999999997249,1.279999999999199,0.76,1.28,0,0,12,0.03098170179450128,-0.0058008442127759005,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,126,0,0.08424438839867131,0.0024171270718232043,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1032,113.816457,22.737977,10,0,10,587,51137,0.17750747990691035,0.2,0.4,1,0.14345528117740072,0.12929227887373948,0.22636293982437594,0.1840289143480584,0.17488553176321242,0.0984658857578761,0.0833333333333333,0.6892612003049569,35246.74999999458,0.7599999999997249,1.279999999999199,0.76,1.28,0,0,10,0.09707066095063646,0.009143382584845983,slow,slow,52128,0,991,0.019010896255371394,991,0,0,0,0,0,127,0,0.14345528117740072,0.0024363106200122773,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1033,113.816864,22.732245,38,0,38,588,30055,0.12890402682800087,0.13157894736842105,0.21052631578947367,1,0.08148476821331957,0.11479695044738994,0.14246325462076462,0.1406481453490051,0.12411561691112173,0.3773775855376253,0.3333333333333333,3.2350440858427114,97229.25000000269,0.31000000000009353,1.2300000000000268,0.31,1.23,0,0,38,0.02766630417337468,0.016532528437883373,slow,slow,52128,0,22073,0.42343845917740947,22073,0,0,0,0,0,157,0,0.08148476821331953,0.003011817065684469,FALSE,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1034,113.816864,22.732245,33,0,33,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1035,113.816868,22.659092,36,0,36,552,49199,0.292759450847012,0.3055555555555556,0.4722222222222222,1,0.1217537440268692,0.19470672243879916,0.3783442971290647,0.3072630765347999,0.2869399903164236,0.8286957051972914,0.8333333333333333,5.800869936380737,285396.99999999587,0.7602000000000125,0.6997999999995015,0.7602,0.6998,0,0,36,0.18363757469026554,0.020323086218376307,slow,slow,52128,0,2929,0.056188612645794965,2929,0,0,49199,0,0,95,0,0.1217537440268692,0.0018224370779619397,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1036,113.816951,22.732771,55,0,55,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1037,113.816951,22.732771,55,0,55,588,52122,0.37614617453462007,0.38181818181818183,0.5636363636363636,1,0.14180641661068752,0.27937890214096067,0.4791080696466694,0.4401685120434358,0.3503345521113337,1.4420989857130295,1.5,10.094692899990456,526155.5833333025,0.7858528605957672,0.7434495452979916,0.763,0.737,0.033868518883008514,0,55,0.19972916750570874,0.08983395993210214,slow,slow,52128,0,6,1.1510128913443831e-4,6,0,0,50298,0,0,355,0,0.14180641661068752,0.006810159607120933,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1038,113.816985,22.733921,76,4,80,587,51996,0.22020948726824907,0.2125,0.4125,1,0.10824100424381787,0.15881992149166194,0.2834746740509896,0.2565888755341827,0.20549263911398735,1.2853007923686293,1.3333333333333333,9.878977870092557,513667.33333333256,0.3099999999998391,1.2300000000013664,0.31,1.23,0,4,76,0.12465475255932765,0.05109623642019534,mixed,slow_dominant_mixed,52128,0,132,0.0025322283609576428,132,0,0,0,0,0,153,0,0.10824100424381787,0.0029350828729281767,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1039,113.816985,22.733921,75,4,79,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52128,0,52128,1,52128,0,0,0,0,0,0,0,NA,0,NA,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1040,113.817222,22.703489,0,10,10,592,41448,0.6297939586952038,0.6,1,1,0.17081829432513074,0.6939127911194783,0.6099544237864715,0.6014462288741292,0.6412011503975821,0.15669232130217323,0.1666666666666666,9.401539278131635,389675,0.18999999999983266,1.300000000000828,0.1899999999999999,1.3,0,10,0,-0.08395836733300688,-0.039754921523452835,fast,fast,52128,0,10680,0.2048802946593002,10680,0,0,0,0,0,2849,0,0.17081829432513074,0.054653928790669125,FALSE,high_full_occupancy,1,FALSE,TRUE,TRUE,high_full_occupancy
1041,113.819553,22.747975,12,0,12,585,51138,0.1440986481025114,0.16666666666666666,0.3333333333333333,1,0.10611883486390626,0.14252473218990022,0.16551253339620028,0.11741907619566817,0.15482489810092367,0.14151576779171662,0.1666666666666666,0.9906103745421743,50657.83333333771,0.7599999999997249,0.8000000000001678,0.76,0.8,0,0,12,0.022987801206300063,-0.0374058219052555,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,132,0,0.10611883486390626,0.0025322283609576428,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1042,113.819783,22.771169,19,0,19,576,49200,0.42428861788620675,0.42105263157894735,0.631578947368421,1,0.14800753122589372,0.34110174925616904,0.4765813911612024,0.4474039147702337,0.41501498170574014,0.6183367208671879,0.5833333333333333,4.32835704607063,212955.166666675,0.7599999999996339,0.9000000000008217,0.7599999999999999,0.9,0,0,19,0.13547964190503337,0.032388933064493586,slow,slow,52128,0,2928,0.056169429097605895,2928,0,0,0,0,0,75,0,0.14800753122589372,0.0014387661141804788,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1043,113.822971,22.768229,15,0,15,576,49199,0.4590743714303755,0.4666666666666667,0.8,1,0.20761220490605173,0.3059413580246772,0.5858658683122236,0.487533721425513,0.44765756272607704,0.5589358184786961,0.5833333333333333,3.9125507293507784,192493.58333332895,0.7599999999996337,0.9000000000008216,0.7599999999999999,0.9,0,0,15,0.27992451028754645,0.03987615869943595,slow,slow,52128,0,2929,0.056188612645794965,2929,0,0,0,0,0,217,0,0.20761220490605173,0.004162829957028852,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1044,113.823965,22.731323,6,0,6,584,51138,0.4050836299164385,0.3333333333333333,0.8333333333333334,1,0.28926586092720713,0.1884329450330726,0.6117299229922933,0.4049486270230941,0.4051379064539075,0.20100512339160936,0.1666666666666666,1.407035863741199,71952.99999999744,0.7599999999997249,0.7200000000005189,0.76,0.72,0,0,6,0.4232969779592207,-1.8927943081342713e-4,slow,slow,52128,0,990,0.01899171270718232,990,0,0,51138,0,0,2043,0,0.28926586092720713,0.039191988950276244,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1045,113.824374,22.647778,0,36,36,1029,37646,0.8147051184426216,0.8055555555555556,0.9722222222222222,1,0.09343590517792708,0.8299330619215338,0.7864599319623542,0.8032336696596638,0.8193218178130829,0.5974871168251535,0.5833333333333333,71.69845401901928,2699160,0.5186551027998706,0.5769537268231493,0.49,0.8,0.26226862832085795,36,0,-0.043473129959179624,-0.01608814815341908,fast,fast,52128,0,14482,0.2778161448741559,14482,0,0,17380,0,0,706,0,0.09343590517792708,0.013543585021485574,FALSE,pass,1,FALSE,TRUE,TRUE,pass
1046,113.824877,22.763476,0,30,30,580,30424,0.40255828731701654,0.36666666666666664,0.8,1,0.18406676103818898,0.433904822945042,0.3247091479604557,0.37443704044118525,0.4138275015346767,0.5500701200806329,0.4166666666666666,96.54234595494698,2937204.333333307,0.5551909676570426,0.5742479621350911,0.48,0.78,0.262409285378916,30,0,-0.10919567498458632,-0.039390461093491425,fast,fast,52128,0,21704,0.4163597298956415,21704,0,0,13882,0,0,211,0,0.18406676103818911,0.004047728667894414,FALSE,high_missing,1,FALSE,TRUE,FALSE,high_missing
1047,113.82565,22.727942,20,0,20,589,44268,0.2216860937923456,0.2,0.4,1,0.1174721272432159,0.16556594188173893,0.28016276703966847,0.24747598046935917,0.21131295533733632,0.2614661455980349,0.25,1.8302630191860851,81022.08333332962,0.7715482967376722,1,0.8,1,0,0,20,0.11459682515792954,0.03616302513202285,slow,slow,52128,0,7860,0.15078268876611417,7860,0,0,0,0,0,130,0,0.1174721272432153,0.0024938612645794968,FALSE,pass,2,TRUE,TRUE,TRUE,duplicate_coordinate
1048,113.82565,22.727942,20,0,20,589,149,0.24228187919463087,0.25,0.43999999999999917,0.5,0.10360476356945471,0.23000000000000015,0.22983870967741934,0.25,0.24065040650406505,0.3266219239373599,0.3333333333333333,2.286353467561524,340.666666666667,0.799999999999998,1,0.8,1,0,0,20,-1.6129032258080378e-4,0.00934959349593495,slow,slow,52128,0,51979,0.9971416513198281,51979,0,0,0,0,0,0,0,0.10360476356945468,0,FALSE,high_missing,2,TRUE,TRUE,FALSE,duplicate_coordinate
1049,113.825795,22.733191,8,0,8,584,51138,0.6913083225781219,0.75,1,1,0.24762313960415008,0.5145685769478429,0.838180693069307,0.7731775095471904,0.6583936502714263,0.44995241633748956,0.5,3.1496669143625424,161067.6666666717,0.7599999999997249,1.0999999999990435,0.76,1.1,0,0,8,0.3236121161214641,0.11478385927576418,slow,slow,52128,0,990,0.01899171270718232,990,0,0,0,0,0,7286,0,0.24762313960415008,0.13977133210558626,FALSE,high_full_occupancy,1,FALSE,TRUE,TRUE,high_full_occupancy
