time_parsed,n_stations,full_occ_stations,full_occ_station_share
2022-09-01T07:05:00Z,1496,57,0.038101604278074866
2022-09-01T07:10:00Z,1496,53,0.03542780748663102
2022-09-01T07:15:00Z,1503,51,0.033932135728542916
2022-09-01T07:20:00Z,1503,44,0.02927478376580173
2022-09-01T07:25:00Z,1503,53,0.03526280771789754
2022-09-01T07:30:00Z,1503,71,0.047238855622089154
2022-09-01T07:35:00Z,1504,54,0.03590425531914894
2022-09-01T07:40:00Z,1504,59,0.03922872340425532
2022-09-01T07:45:00Z,1504,66,0.043882978723404256
2022-09-01T07:50:00Z,1504,57,0.03789893617021277
2022-09-01T07:55:00Z,1504,71,0.04720744680851064
2022-09-01T08:00:00Z,1504,66,0.043882978723404256
2022-09-01T08:05:00Z,1504,54,0.03590425531914894
2022-09-01T08:10:00Z,1504,40,0.026595744680851064
2022-09-01T08:15:00Z,1504,56,0.03723404255319149
2022-09-01T08:20:00Z,1504,41,0.02726063829787234
2022-09-01T08:25:00Z,1504,44,0.02925531914893617
2022-09-01T08:30:00Z,1497,42,0.028056112224448898
2022-09-01T08:35:00Z,1497,52,0.03473613894455578
2022-09-01T08:40:00Z,1496,40,0.026737967914438502
2022-09-01T08:45:00Z,1497,48,0.03206412825651302
2022-09-01T08:50:00Z,1497,49,0.032732130928523714
2022-09-01T08:55:00Z,1497,42,0.028056112224448898
2022-09-01T09:00:00Z,1497,42,0.028056112224448898
2022-09-01T09:05:00Z,1497,47,0.03139612558450234
2022-09-01T09:10:00Z,1497,48,0.03206412825651302
2022-09-01T09:15:00Z,1497,55,0.03674014696058784
2022-09-01T09:20:00Z,1504,46,0.030585106382978722
2022-09-01T09:25:00Z,1504,277,0.1841755319148936
2022-09-01T09:30:00Z,1503,63,0.041916167664670656
2022-09-01T09:35:00Z,1503,45,0.029940119760479042
2022-09-01T09:40:00Z,1503,52,0.034597471723220224
2022-09-01T09:45:00Z,1503,41,0.027278775781769793
2022-09-01T09:50:00Z,1502,55,0.03661784287616511
2022-09-01T09:55:00Z,1502,47,0.031291611185086554
2022-09-01T10:00:00Z,1499,40,0.0266844563042028
2022-09-01T10:05:00Z,1499,47,0.03135423615743829
2022-09-01T10:10:00Z,1499,47,0.03135423615743829
2022-09-01T10:15:00Z,1497,59,0.0394121576486306
2022-09-01T10:20:00Z,1493,47,0.03148024112525117
2022-09-01T10:25:00Z,1497,47,0.03139612558450234
2022-09-01T10:30:00Z,1492,44,0.029490616621983913
2022-09-01T10:35:00Z,1497,54,0.036072144288577156
2022-09-01T10:40:00Z,1498,41,0.027369826435246995
2022-09-01T10:45:00Z,1499,55,0.03669112741827885
2022-09-01T10:50:00Z,1499,55,0.03669112741827885
2022-09-01T10:55:00Z,1499,60,0.0400266844563042
2022-09-01T11:00:00Z,1447,45,0.031098825155494125
2022-09-01T11:05:00Z,1402,48,0.034236804564907276
2022-09-01T11:10:00Z,1438,46,0.031988873435326845
2022-09-01T11:15:00Z,1402,58,0.04136947218259629
2022-09-01T11:20:00Z,1438,54,0.037552155771905425
2022-09-01T11:25:00Z,1402,39,0.02781740370898716
2022-09-01T11:30:00Z,1398,38,0.027181688125894134
2022-09-01T11:35:00Z,1398,54,0.03862660944206009
2022-09-01T11:40:00Z,1398,45,0.032188841201716736
2022-09-01T11:45:00Z,1435,51,0.03554006968641115
2022-09-01T11:50:00Z,1398,48,0.034334763948497854
2022-09-01T11:55:00Z,1398,46,0.032904148783977114
2022-09-01T12:00:00Z,1495,47,0.031438127090301006
2022-09-01T12:05:00Z,1501,66,0.04397068620919387
2022-09-01T12:10:00Z,1502,47,0.031291611185086554
2022-09-01T12:15:00Z,1502,45,0.02996005326231691
2022-09-01T12:20:00Z,1502,50,0.033288948069241014
2022-09-01T12:25:00Z,1502,49,0.03262316910785619
2022-09-01T12:30:00Z,1502,51,0.03395472703062583
2022-09-01T12:35:00Z,1502,48,0.03195739014647137
2022-09-01T12:40:00Z,1502,44,0.02929427430093209
2022-09-01T12:45:00Z,1502,47,0.031291611185086554
2022-09-01T12:50:00Z,1502,49,0.03262316910785619
2022-09-01T12:55:00Z,1502,48,0.03195739014647137
2022-09-01T13:00:00Z,1502,53,0.035286284953395475
2022-09-01T13:05:00Z,1502,45,0.02996005326231691
2022-09-01T13:10:00Z,1502,50,0.033288948069241014
2022-09-01T13:15:00Z,1502,44,0.02929427430093209
2022-09-01T13:20:00Z,1502,51,0.03395472703062583
2022-09-01T13:25:00Z,1502,157,0.10452729693741677
2022-09-01T13:30:00Z,1502,59,0.039280958721704395
2022-09-01T13:35:00Z,1502,46,0.03062583222370173
2022-09-01T13:40:00Z,1502,48,0.03195739014647137
2022-09-01T13:45:00Z,1502,48,0.03195739014647137
2022-09-01T13:50:00Z,1502,47,0.031291611185086554
2022-09-01T13:55:00Z,1502,43,0.02862849533954727
2022-09-01T14:00:00Z,1497,50,0.033400133600534405
2022-09-01T14:05:00Z,1499,49,0.03268845897264843
2022-09-01T14:10:00Z,1499,48,0.032021347565043365
2022-09-01T14:15:00Z,1499,48,0.032021347565043365
2022-09-01T14:20:00Z,1499,40,0.0266844563042028
2022-09-01T14:25:00Z,1499,49,0.03268845897264843
2022-09-01T14:30:00Z,1499,45,0.030020013342228154
2022-09-01T14:35:00Z,1494,41,0.02744310575635877
2022-09-01T14:40:00Z,1498,45,0.030040053404539385
2022-09-01T14:45:00Z,1499,39,0.02601734489659773
2022-09-01T14:50:00Z,1492,42,0.028150134048257374
2022-09-01T14:55:00Z,1500,56,0.037333333333333336
2022-09-01T15:00:00Z,1466,43,0.029331514324693043
2022-09-01T15:05:00Z,1456,37,0.025412087912087912
2022-09-01T15:10:00Z,1453,50,0.034411562284927734
2022-09-01T15:15:00Z,1453,64,0.0440467997247075
2022-09-01T15:20:00Z,1453,51,0.03509979353062629
2022-09-01T15:25:00Z,1453,315,0.21679284239504473
2022-09-01T15:30:00Z,1458,69,0.047325102880658436
2022-09-01T15:35:00Z,1452,47,0.03236914600550964
2022-09-01T15:40:00Z,1452,46,0.03168044077134986
2022-09-01T15:45:00Z,1462,45,0.030779753761969904
2022-09-01T15:50:00Z,1454,51,0.035075653370013754
2022-09-01T15:55:00Z,1453,48,0.03303509979353063
2022-09-01T16:00:00Z,1452,45,0.030991735537190084
2022-09-01T16:05:00Z,1451,41,0.028256374913852515
2022-09-01T16:10:00Z,1451,42,0.028945554789800137
2022-09-01T16:15:00Z,1451,42,0.028945554789800137
2022-09-01T16:20:00Z,1462,34,0.023255813953488372
2022-09-01T16:25:00Z,1451,45,0.031013094417643005
2022-09-01T16:30:00Z,1451,42,0.028945554789800137
2022-09-01T16:35:00Z,1455,48,0.032989690721649485
2022-09-01T16:40:00Z,1450,44,0.030344827586206897
2022-09-01T16:45:00Z,1450,49,0.03379310344827586
2022-09-01T16:50:00Z,1450,41,0.028275862068965516
2022-09-01T16:55:00Z,1450,41,0.028275862068965516
2022-09-01T17:00:00Z,1453,46,0.031658637302133516
2022-09-01T17:05:00Z,1456,44,0.03021978021978022
2022-09-01T17:10:00Z,1455,39,0.026804123711340205
2022-09-01T17:15:00Z,1457,43,0.029512697323266987
2022-09-01T17:20:00Z,1456,42,0.028846153846153848
2022-09-01T17:25:00Z,1458,52,0.03566529492455418
2022-09-01T17:30:00Z,1457,41,0.028140013726835965
2022-09-01T17:35:00Z,1457,42,0.028826355525051476
2022-09-01T17:40:00Z,1457,57,0.03912148249828414
2022-09-01T17:45:00Z,1457,51,0.035003431708991076
2022-09-01T17:50:00Z,1458,39,0.026748971193415638
2022-09-01T17:55:00Z,1459,43,0.029472241261137764
2022-09-01T18:00:00Z,1459,49,0.033584647018505824
2022-09-01T18:05:00Z,1458,37,0.025377229080932786
2022-09-01T18:10:00Z,1458,41,0.028120713305898493
2022-09-01T18:15:00Z,1458,44,0.03017832647462277
2022-09-01T18:20:00Z,1458,36,0.024691358024691357
2022-09-01T18:25:00Z,1458,56,0.038408779149519894
2022-09-01T18:30:00Z,1450,46,0.031724137931034485
2022-09-01T18:35:00Z,1450,46,0.031724137931034485
2022-09-01T18:40:00Z,1450,53,0.036551724137931035
2022-09-01T18:45:00Z,1450,42,0.028965517241379312
2022-09-01T18:50:00Z,1451,46,0.03170227429359063
2022-09-01T18:55:00Z,1450,37,0.025517241379310347
2022-09-01T19:00:00Z,1490,50,0.03355704697986577
2022-09-01T19:05:00Z,1492,40,0.02680965147453083
2022-09-01T19:10:00Z,1494,59,0.039491298527443104
2022-09-01T19:15:00Z,1494,64,0.0428380187416332
2022-09-01T19:20:00Z,1494,57,0.03815261044176707
2022-09-01T19:25:00Z,1494,60,0.040160642570281124
2022-09-01T19:30:00Z,1495,51,0.03411371237458194
2022-09-01T19:35:00Z,1496,56,0.0374331550802139
2022-09-01T19:40:00Z,1503,56,0.037258815701929474
2022-09-01T19:45:00Z,1503,50,0.0332667997338656
2022-09-01T19:50:00Z,1503,56,0.037258815701929474
2022-09-01T19:55:00Z,1503,53,0.03526280771789754
2022-09-01T20:00:00Z,1503,52,0.034597471723220224
2022-09-01T20:05:00Z,1503,60,0.03992015968063872
2022-09-01T20:10:00Z,1503,56,0.037258815701929474
2022-09-01T20:15:00Z,1503,66,0.043912175648702596
2022-09-01T20:20:00Z,1503,55,0.036593479707252165
2022-09-01T20:25:00Z,1503,51,0.033932135728542916
2022-09-01T20:30:00Z,1503,49,0.03260146373918829
2022-09-01T20:35:00Z,1502,47,0.031291611185086554
2022-09-01T20:40:00Z,1501,62,0.041305796135909394
2022-09-01T20:45:00Z,1501,52,0.034643570952698204
2022-09-01T20:50:00Z,1501,69,0.04596935376415723
2022-09-01T20:55:00Z,1501,67,0.04463690872751499
2022-09-01T21:00:00Z,1501,61,0.04063957361758828
2022-09-01T21:05:00Z,1501,53,0.03530979347101932
2022-09-01T21:10:00Z,1502,51,0.03395472703062583
2022-09-01T21:15:00Z,1503,61,0.04058549567531603
2022-09-01T21:20:00Z,1503,58,0.0385894876912841
2022-09-01T21:25:00Z,1503,64,0.04258150365934797
2022-09-01T21:30:00Z,1503,60,0.03992015968063872
2022-09-01T21:35:00Z,1503,62,0.04125083166999335
2022-09-01T21:40:00Z,1503,74,0.049234863606121095
2022-09-01T21:45:00Z,1496,55,0.03676470588235294
2022-09-01T21:50:00Z,1496,59,0.03943850267379679
2022-09-01T21:55:00Z,1496,67,0.04478609625668449
2022-09-01T22:00:00Z,1493,57,0.038178164768921635
2022-09-01T22:05:00Z,1495,63,0.042140468227424746
2022-09-01T22:10:00Z,1495,64,0.04280936454849498
2022-09-01T22:15:00Z,1501,66,0.04397068620919387
2022-09-01T22:20:00Z,1501,66,0.04397068620919387
2022-09-01T22:25:00Z,1501,79,0.05263157894736842
2022-09-01T22:30:00Z,1501,79,0.05263157894736842
2022-09-01T22:35:00Z,1501,61,0.04063957361758828
2022-09-01T22:40:00Z,1501,62,0.041305796135909394
2022-09-01T22:45:00Z,1501,62,0.041305796135909394
2022-09-01T22:50:00Z,1502,85,0.05659121171770972
2022-09-01T22:55:00Z,1502,76,0.05059920106524634
2022-09-01T23:00:00Z,1503,71,0.047238855622089154
2022-09-01T23:05:00Z,1503,62,0.04125083166999335
2022-09-01T23:10:00Z,1502,62,0.041278295605858856
2022-09-01T23:15:00Z,1502,76,0.05059920106524634
2022-09-01T23:20:00Z,1501,61,0.04063957361758828
2022-09-01T23:25:00Z,1502,65,0.043275632490013316
2022-09-01T23:30:00Z,1502,70,0.04660452729693742
2022-09-01T23:35:00Z,1502,62,0.041278295605858856
2022-09-01T23:40:00Z,1502,77,0.05126498002663116
2022-09-01T23:45:00Z,1502,72,0.047936085219707054
2022-09-01T23:50:00Z,1506,57,0.037848605577689244
2022-09-01T23:55:00Z,1506,61,0.04050464807436919
2022-09-02T00:00:00Z,1506,76,0.05046480743691899
2022-09-02T00:05:00Z,1506,65,0.04316069057104914
2022-09-02T00:10:00Z,1506,64,0.04249667994687915
2022-09-02T00:15:00Z,1506,86,0.057104913678618856
2022-09-02T00:20:00Z,1506,66,0.043824701195219126
2022-09-02T00:25:00Z,1506,61,0.04050464807436919
2022-09-02T00:30:00Z,1506,72,0.04780876494023904
2022-09-02T00:35:00Z,1506,74,0.049136786188579015
2022-09-02T00:40:00Z,1506,72,0.04780876494023904
2022-09-02T00:45:00Z,1506,82,0.05444887118193891
2022-09-02T00:50:00Z,1506,81,0.053784860557768925
2022-09-02T00:55:00Z,1506,83,0.0551128818061089
2022-09-02T01:00:00Z,1506,62,0.041168658698539175
2022-09-02T01:05:00Z,1506,73,0.04847277556440903
2022-09-02T01:10:00Z,1506,73,0.04847277556440903
2022-09-02T01:15:00Z,1506,65,0.04316069057104914
2022-09-02T01:20:00Z,1506,75,0.049800796812749
2022-09-02T01:25:00Z,1507,70,0.046449900464499004
2022-09-02T01:30:00Z,1507,67,0.04445919044459191
2022-09-02T01:35:00Z,1507,75,0.0497677504976775
2022-09-02T01:40:00Z,1507,67,0.04445919044459191
2022-09-02T01:45:00Z,1507,63,0.0418049104180491
2022-09-02T01:50:00Z,1507,79,0.05242203052422031
2022-09-02T01:55:00Z,1507,69,0.0457863304578633
2022-09-02T02:00:00Z,1507,82,0.054412740544127404
2022-09-02T02:05:00Z,1506,69,0.045816733067729085
2022-09-02T02:10:00Z,1506,83,0.0551128818061089
2022-09-02T02:15:00Z,1506,67,0.04448871181938911
2022-09-02T02:20:00Z,1506,67,0.04448871181938911
2022-09-02T02:25:00Z,1507,70,0.046449900464499004
2022-09-02T02:30:00Z,1506,60,0.0398406374501992
2022-09-02T02:35:00Z,1506,68,0.0451527224435591
2022-09-02T02:40:00Z,1506,72,0.04780876494023904
2022-09-02T02:45:00Z,1506,66,0.043824701195219126
2022-09-02T02:50:00Z,1506,77,0.05112881806108898
2022-09-02T02:55:00Z,1506,73,0.04847277556440903
2022-09-02T03:00:00Z,1506,78,0.05179282868525897
2022-09-02T03:05:00Z,1506,58,0.03851261620185923
2022-09-02T03:10:00Z,1506,79,0.05245683930942895
2022-09-02T03:15:00Z,1506,83,0.0551128818061089
2022-09-02T03:20:00Z,1506,68,0.0451527224435591
2022-09-02T03:25:00Z,1506,65,0.04316069057104914
2022-09-02T03:30:00Z,1505,60,0.03986710963455149
2022-09-02T03:35:00Z,1505,65,0.04318936877076412
2022-09-02T03:40:00Z,1505,62,0.04119601328903655
2022-09-02T03:45:00Z,1505,60,0.03986710963455149
2022-09-02T03:50:00Z,1505,78,0.051827242524916946
2022-09-02T03:55:00Z,1505,68,0.045182724252491695
2022-09-02T04:00:00Z,1506,66,0.043824701195219126
2022-09-02T04:05:00Z,1506,64,0.04249667994687915
2022-09-02T04:10:00Z,1499,68,0.04536357571714476
2022-09-02T04:15:00Z,1504,57,0.03789893617021277
2022-09-02T04:20:00Z,1504,66,0.043882978723404256
2022-09-02T04:25:00Z,1504,65,0.04321808510638298
2022-09-02T04:30:00Z,1504,56,0.03723404255319149
2022-09-02T04:35:00Z,1504,63,0.04188829787234043
2022-09-02T04:40:00Z,1504,58,0.03856382978723404
2022-09-02T04:45:00Z,1504,59,0.03922872340425532
2022-09-02T04:50:00Z,1505,61,0.04053156146179402
2022-09-02T04:55:00Z,1505,76,0.0504983388704319
2022-09-02T05:00:00Z,1505,73,0.04850498338870432
2022-09-02T05:05:00Z,1504,56,0.03723404255319149
2022-09-02T05:10:00Z,1501,67,0.04463690872751499
2022-09-02T05:15:00Z,1501,65,0.04330446369087275
2022-09-02T05:20:00Z,1501,66,0.04397068620919387
2022-09-02T05:25:00Z,1501,79,0.05263157894736842
2022-09-02T05:30:00Z,1501,80,0.05329780146568954
2022-09-02T05:35:00Z,1504,65,0.04321808510638298
2022-09-02T05:40:00Z,1504,62,0.041223404255319146
2022-09-02T05:45:00Z,1504,62,0.041223404255319146
2022-09-02T05:50:00Z,1504,63,0.04188829787234043
2022-09-02T05:55:00Z,1504,62,0.041223404255319146
2022-09-02T06:00:00Z,1504,70,0.04654255319148936
2022-09-02T06:05:00Z,1504,68,0.04521276595744681
2022-09-02T06:10:00Z,1504,73,0.04853723404255319
2022-09-02T06:15:00Z,1504,58,0.03856382978723404
2022-09-02T06:20:00Z,1504,56,0.03723404255319149
2022-09-02T06:25:00Z,1504,64,0.0425531914893617
2022-09-02T06:30:00Z,1504,57,0.03789893617021277
2022-09-02T06:35:00Z,1504,58,0.03856382978723404
2022-09-02T06:40:00Z,1504,51,0.0339095744680851
2022-09-02T06:45:00Z,1504,57,0.03789893617021277
2022-09-02T06:50:00Z,1501,55,0.03664223850766156
2022-09-02T06:55:00Z,1501,46,0.030646235842771485
2022-09-02T07:00:00Z,1500,65,0.043333333333333335
2022-09-02T07:05:00Z,1503,51,0.033932135728542916
2022-09-02T07:10:00Z,1503,61,0.04058549567531603
2022-09-02T07:15:00Z,1503,50,0.0332667997338656
2022-09-02T07:20:00Z,1502,45,0.02996005326231691
2022-09-02T07:25:00Z,1502,47,0.031291611185086554
2022-09-02T07:30:00Z,1502,51,0.03395472703062583
2022-09-02T07:35:00Z,1502,48,0.03195739014647137
2022-09-02T07:40:00Z,1502,44,0.02929427430093209
2022-09-02T07:45:00Z,1503,67,0.044577511643379905
2022-09-02T07:50:00Z,1503,42,0.027944111776447105
2022-09-02T07:55:00Z,1503,41,0.027278775781769793
2022-09-02T08:00:00Z,1503,41,0.027278775781769793
2022-09-02T08:05:00Z,1503,42,0.027944111776447105
2022-09-02T08:10:00Z,1503,35,0.023286759813705923
2022-09-02T08:15:00Z,1503,50,0.0332667997338656
2022-09-02T08:20:00Z,1503,37,0.024617431803060547
2022-09-02T08:25:00Z,1503,39,0.02594810379241517
2022-09-02T08:30:00Z,1503,38,0.025282767797737856
2022-09-02T08:35:00Z,1503,45,0.029940119760479042
2022-09-02T08:40:00Z,1503,37,0.024617431803060547
2022-09-02T08:45:00Z,1503,47,0.03127079174983367
2022-09-02T08:50:00Z,1503,51,0.033932135728542916
2022-09-02T08:55:00Z,1503,47,0.03127079174983367
2022-09-02T09:00:00Z,1503,62,0.04125083166999335
2022-09-02T09:05:00Z,1503,47,0.03127079174983367
2022-09-02T09:10:00Z,1504,51,0.0339095744680851
2022-09-02T09:15:00Z,1504,67,0.04454787234042553
2022-09-02T09:20:00Z,1504,51,0.0339095744680851
2022-09-02T09:25:00Z,1504,78,0.05186170212765957
2022-09-02T09:30:00Z,1504,47,0.03125
2022-09-02T09:35:00Z,1504,47,0.03125
2022-09-02T09:40:00Z,1504,52,0.034574468085106384
2022-09-02T09:45:00Z,1504,48,0.031914893617021274
2022-09-02T09:50:00Z,1504,48,0.031914893617021274
2022-09-02T09:55:00Z,1504,48,0.031914893617021274
2022-09-02T10:00:00Z,1499,47,0.03135423615743829
2022-09-02T10:05:00Z,1499,45,0.030020013342228154
2022-09-02T10:10:00Z,1499,45,0.030020013342228154
2022-09-02T10:15:00Z,1500,51,0.034
2022-09-02T10:20:00Z,1501,55,0.03664223850766156
2022-09-02T10:25:00Z,1501,53,0.03530979347101932
2022-09-02T10:30:00Z,1501,51,0.03397734843437708
2022-09-02T10:35:00Z,1501,61,0.04063957361758828
2022-09-02T10:40:00Z,1499,52,0.03468979319546364
2022-09-02T10:45:00Z,1501,59,0.03930712858094604
2022-09-02T10:50:00Z,1495,49,0.03277591973244147
2022-09-02T10:55:00Z,1494,49,0.03279785809906292
2022-09-02T11:00:00Z,1446,47,0.03250345781466114
2022-09-02T11:05:00Z,1403,43,0.030648610121168925
2022-09-02T11:10:00Z,1440,46,0.03194444444444444
2022-09-02T11:15:00Z,1443,43,0.0297990297990298
2022-09-02T11:20:00Z,1402,43,0.030670470756062766
2022-09-02T11:25:00Z,1401,55,0.039257673090649536
2022-09-02T11:30:00Z,1400,46,0.032857142857142856
2022-09-02T11:35:00Z,1440,57,0.03958333333333333
2022-09-02T11:40:00Z,1391,47,0.03378864126527678
2022-09-02T11:45:00Z,1426,41,0.028751753155680224
2022-09-02T11:50:00Z,1432,51,0.0356145251396648
2022-09-02T11:55:00Z,1432,42,0.029329608938547486
2022-09-02T12:00:00Z,1487,52,0.03496973772696705
2022-09-02T12:05:00Z,1492,41,0.027479892761394103
2022-09-02T12:10:00Z,1494,41,0.02744310575635877
2022-09-02T12:15:00Z,1504,47,0.03125
2022-09-02T12:20:00Z,1504,45,0.02992021276595745
2022-09-02T12:25:00Z,1504,52,0.034574468085106384
2022-09-02T12:30:00Z,1504,58,0.03856382978723404
2022-09-02T12:35:00Z,1504,56,0.03723404255319149
2022-09-02T12:40:00Z,1504,46,0.030585106382978722
2022-09-02T12:45:00Z,1504,46,0.030585106382978722
2022-09-02T12:50:00Z,1504,53,0.03523936170212766
2022-09-02T12:55:00Z,1505,49,0.03255813953488372
2022-09-02T13:00:00Z,1505,59,0.03920265780730897
2022-09-02T13:05:00Z,1502,48,0.03195739014647137
2022-09-02T13:10:00Z,1505,47,0.03122923588039867
2022-09-02T13:15:00Z,1504,74,0.04920212765957447
2022-09-02T13:20:00Z,1504,52,0.034574468085106384
2022-09-02T13:25:00Z,1504,440,0.2925531914893617
2022-09-02T13:30:00Z,1504,70,0.04654255319148936
2022-09-02T13:35:00Z,1505,52,0.0345514950166113
2022-09-02T13:40:00Z,1505,55,0.036544850498338874
2022-09-02T13:45:00Z,1505,51,0.03388704318936877
2022-09-02T13:50:00Z,1505,49,0.03255813953488372
2022-09-02T13:55:00Z,1505,66,0.043853820598006646
2022-09-02T14:00:00Z,1499,46,0.030687124749833223
2022-09-02T14:05:00Z,1501,46,0.030646235842771485
2022-09-02T14:10:00Z,1501,51,0.03397734843437708
2022-09-02T14:15:00Z,1498,51,0.03404539385847797
2022-09-02T14:20:00Z,1494,47,0.031459170013386883
2022-09-02T14:25:00Z,1500,47,0.03133333333333333
2022-09-02T14:30:00Z,1499,65,0.04336224149432955
2022-09-02T14:35:00Z,1499,45,0.030020013342228154
2022-09-02T14:40:00Z,1500,46,0.030666666666666665
2022-09-02T14:45:00Z,1501,46,0.030646235842771485
2022-09-02T14:50:00Z,1494,46,0.030789825970548863
2022-09-02T14:55:00Z,1499,42,0.028018679119412943
2022-09-02T15:00:00Z,1470,48,0.0326530612244898
2022-09-02T15:05:00Z,1459,42,0.02878684030157642
2022-09-02T15:10:00Z,1465,47,0.032081911262798635
2022-09-02T15:15:00Z,1460,48,0.03287671232876712
2022-09-02T15:20:00Z,1453,42,0.028905712319339298
2022-09-02T15:25:00Z,1463,301,0.20574162679425836
2022-09-02T15:30:00Z,1454,54,0.037138927097661624
2022-09-02T15:35:00Z,1465,47,0.032081911262798635
2022-09-02T15:40:00Z,1454,59,0.0405777166437414
2022-09-02T15:45:00Z,1454,42,0.02888583218707015
2022-09-02T15:50:00Z,1453,41,0.028217481073640742
2022-09-02T15:55:00Z,1453,42,0.028905712319339298
2022-09-02T16:00:00Z,1452,45,0.030991735537190084
